comments,description,duration,event,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,tags,title,url,views
258,"When the son of the president of a desperately poor country starts buying mansions and sportscars on an official monthly salary of $7,000, Charmian Gooch suggests, corruption is probably somewhere in the picture. In a blistering, eye-opening talk (with several specific examples), she details how global corruption trackers follow the money -- to some surprisingly familiar faces.",867,TEDGlobal 2013,34,Charmian Gooch,Charmian Gooch: Meet global corruption's hidden players,1,1373296344,Anti-corruption activist,"['business', 'corruption', 'energy', 'global issues']",Meet global corruption's hidden players,"https://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players",1570996
308,"Building a skyscraper? Forget about steel and concrete, says architect Michael Green, and build it out of ‰Û_ wood. As he details in this intriguing talk, it's not only possible to build safe wooden structures up to 30 stories tall (and, he hopes, higher), it's necessary.",742,TED2013,31,Michael Green,Michael Green: Why we should build wooden skyscrapers,1,1373382070,Architect,"['architecture', 'design', 'materials']",Why we should build wooden skyscrapers,"https://www.ted.com/talks/michael_green_why_we_should_build_wooden_skyscrapers",1207550
130,"Apes, dolphins and elephants are animals with remarkable communication skills. Could the internet be expanded to include sentient species like them? A new and developing idea from a panel of four great thinkers -- dolphin researcher Diana Reiss, musician Peter Gabriel, internet of things visionary Neil Gershenfeld and Vint Cerf, one of the fathers of the internet.",1201,TED2013,20,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",The interspecies internet? An idea in progress,4,1373468405,Cognitive psychologist,"['Internet', 'animals', 'technology']",The interspecies internet? An idea in progress,"https://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress",717979
269,"Over 85 percent of all pancreatic cancers are diagnosed late, when someone has less than two percent chance of survival. How could this be? Jack Andraka talks about how he developed a promising early detection test for pancreatic cancer that's super cheap, effective and non-invasive -- all before his 16th birthday.",649,TED2013,31,Jack Andraka,Jack Andraka: A promising test for pancreatic cancer ... from a teenager,1,1373555170,Cancer detector inventor,"['Internet', 'biology', 'cancer', 'disease', 'health', 'medical research', 'medicine', 'molecular biology', 'nanoscale', 'science', 'youth']",A promising test for pancreatic cancer ... from a teenager,"https://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager",4538435
230,"For some reason, says educator Al Vernacchio, the metaphors for talking about sex in the US all come from baseball -- scoring, getting to first base, etc. The problem is, this frames sex as a competition, with a winner and a loser. Instead, he suggests a new metaphor, one that's more about shared pleasure, discussion and agreement, fulfillment and enjoyment. Let's talk about ‰Û_ pizza.",501,TED2012,29,Al Vernacchio,Al Vernacchio: Sex needs a new metaphor. Here's one ...,1,1373641277,Sexuality educator,"['culture', 'food', 'sex']",Sex needs a new metaphor. Here's one ...,"https://www.ted.com/talks/al_vernacchio_sex_needs_a_new_metaphor_here_s_one",1836106
186,"Bernie Krause has been recording wild soundscapes -- the wind in the trees, the chirping of birds, the subtle sounds of insect larvae -- for 45 years. In that time, he has seen many environments radically altered by humans, sometimes even by practices thought to be environmentally safe. A surprising look at what we can learn through nature's symphonies, from the grunting of a sea anemone to the sad calls of a beaver in mourning.",888,TEDGlobal 2013,28,Bernie Krause,Bernie Krause: The voice of the natural world,1,1373900562,Natural sounds expert,"['animals', 'nature', 'sound']",The voice of the natural world,"https://www.ted.com/talks/bernie_krause_the_voice_of_the_natural_world",1022050
123,"You don't need to plan an exotic trip to find creative inspiration. Just look up, says Gavin Pretor-Pinney, founder of the Cloud Appreciation Society. As he shares charming photos of nature's finest aerial architecture, Pretor-Pinney calls for us all to take a step off the digital treadmill, lie back and admire the beauty in the sky above.",654,TEDGlobal 2013,28,Gavin Pretor-Pinney,Gavin Pretor-Pinney: Cloudy with a chance of joy,1,1373986777,Cloudspotter,"['beauty', 'nature', 'photography', 'weather']",Cloudy with a chance of joy,"https://www.ted.com/talks/gavin_pretor_pinney_cloudy_with_a_chance_of_joy",1223155
239,"More and more people worldwide are living in countries not considered their own. Writer Pico Iyer  -- who himself has three or four ‰ÛÏorigins‰Û -- meditates on the meaning of home, the joy of traveling and the serenity of standing still.",841,TEDGlobal 2013,35,Pico Iyer,Pico Iyer: Where is home?,1,1374073155,Global author,"['culture', 'happiness', 'travel', 'world cultures', 'writing']",Where is home?,"https://www.ted.com/talks/pico_iyer_where_is_home",3035515
153,"Once it's created, plastic (almost) never dies. While in 12th grade Miranda Wang and Jeanny Yao went in search of a new bacteria to biodegrade plastic -- specifically by breaking down phthalates, a harmful plasticizer. They found an answer surprisingly close to home.",560,TED2013,32,Miranda Wang and Jeanny Yao,Two young scientists break down plastics with bacteria,1,1374160566,Science fair winners,"['bacteria', 'biology', 'ecology', 'environment', 'green', 'microbes', 'microbiology', 'oceans', 'plastic', 'pollution', 'sanitation', 'science', 'youth']",Two young scientists break down plastics with bacteria,"https://www.ted.com/talks/two_young_scientists_break_down_plastics_with_bacteria",1212774
173,"In a highly entertaining performance, beatboxer Tom Thum slings beats, comedy and a mouthful of instrumental impersonations into 11 minutes of creativity and fun that will make you smile.",701,TEDxSydney,37,Tom Thum,Tom Thum: The orchestra in my mouth,1,1374246876,Beatboxer,"['TEDx', 'creativity', 'live music', 'music']",The orchestra in my mouth,"https://www.ted.com/talks/tom_thum_the_orchestra_in_my_mouth",8688241
630,"Philosopher John Searle lays out the case for studying human consciousness -- and systematically shoots down some of the common objections to taking it seriously. As we learn more about the brain processes that cause awareness, accepting that consciousness is a biological phenomenon is an important first step. And no, he says, consciousness is not a massive computer simulation.",899,TEDxCERN,35,John Searle,John Searle: Our shared condition -- consciousness,1,1374505938,Philosopher,"['Senses', 'TEDx', 'behavioral economics', 'biology', 'brain', 'cognitive science', 'consciousness', 'humanity', 'identity', 'intelligence', 'mind', 'neuroscience', 'philosophy', 'psychology', 'religion', 'robots', 'science', 'self']",Our shared condition -- consciousness,"https://www.ted.com/talks/john_searle_our_shared_condition_consciousness",1332731
169,"""I love paper, and I love technology,"" says physicist and former sheep herder Kate Stone, who's spent the past decade working to unite the two. Her experiments combine regular paper with conductive inks and tiny circuit boards to offer a unique, magical experience. To date, applications include a newspaper embedded with audio and video, posters that display energy usage in real time, and the extremely nifty paper drumkit and set of DJ decks she demonstrates onstage.",705,TED2013,22,Kate Stone,Kate Stone: DJ decks made of ... paper,1,1374591660,Shepherd of electrons,"['design', 'entertainment', 'materials', 'technology']",DJ decks made of ... paper,"https://www.ted.com/talks/kate_stone_dj_decks_made_of_paper",686914
107,"Roberto D'Angelo and Francesca Fedeli thought their baby boy Mario was healthy -- until at 10 days old, they discovered he'd had a perinatal stroke. With Mario unable to control the left side of his body, they grappled with tough questions: Would he be ""normal?‰Û Could he live a full life? The poignant story of parents facing their fears -- and how they turned them around.",377,TEDGlobal 2013,38,Roberto D'Angelo + Francesca Fedeli,"Roberto D'Angelo + Francesca Fedeli: In our baby's illness, a life lesson",1,1374677912,Parents,"['children', 'health care', 'parenting']","In our baby's illness, a life lesson","https://www.ted.com/talks/roberto_d_angelo_francesca_fedeli_in_our_baby_s_illness_a_life_lesson",1100997
263,"Currency -- the bills and coins you carry in your wallet and in your bank account -- is founded on marketing, on the belief that banks and governments are trustworthy. Now, Paul Kemp-Robertson walks us through a new generation of currency, supported by that same marketing ... but on behalf of a private brand. From Nike Sweat Points to bottles of Tide (which are finding an unexpected use in illegal markets), meet the non-bank future of currencies.",651,TEDGlobal 2013,28,Paul Kemp-Robertson,Paul Kemp-Robertson: Bitcoin. Sweat. Tide. Meet the future of branded currency.,1,1374764500,Advertising expert,"['advertising', 'business', 'marketing', 'money', 'trust']",Bitcoin. Sweat. Tide. Meet the future of branded currency.,"https://www.ted.com/talks/paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency",1068469
295,"As a young child, Tania Luna left her home in post-Chernobyl Ukraine to take asylum in the US. And one day, on the floor of the New York homeless shelter where she and her family lived, she found a penny. She has never again felt so rich. A meditation on the bittersweet joys of childhood -- and how to hold them in mind.",331,TED@New York,43,Tania Luna,Tania Luna: How a penny made me feel like a millionaire,1,1374850840,Surprisologist,"['culture', 'money']",How a penny made me feel like a millionaire,"https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire",1655352
